cluster_uid,target,sources,n_source,silhouette_score,sil_gene_scores,sil_score_optimal,note,cluster_note,shortest_PPI_path_score_hippie,shortest_PPI_path_score_stringdb,shortest_PPI_path_score_biogrid,shared_PPI_partners_score_hippie,shared_PPI_partners_score_stringdb,shared_PPI_partners_score_biogrid,goa_similarity_lin,goa_similarity_resnik,goa_similarity_jc,grn_collectri_precision,grn_collectri_recall,grn_collectri_jaccard
0f13c8bad721,TUBB2B,HMGB2;NFKB2;HSF1;PIR;GLIS2;TP53;TCF7L2;CD59;SOX2;TFCP2L1;SOX9;ASAP3;ZNF20;ZNF844;RXRA;HES7;CEBPD;ESRRA,18,0.1899,0.36715;0.33226;0.33110;0.32109;0.27577;0.25012;0.24311;0.17979;0.17542;0.16641;0.14678;0.14296;0.13358;0.13153;0.11278;0.07590;0.03300;-0.00046,False,c1,hc-inco-t-0.9225-nc-30,0.47168,0.45283,0.48039,5.9821,12.04898,6.14013,0.45954,1.40948,0.41985,0.0,0.0,0.0
0221d59fc58a,TUBB2B,ETV4;TEAD3;GLIS3;P4HB,4,0.01723,0.09401;0.06422;-0.00565;-0.08364,False,c1,hc-inco-t-0.9225-nc-30,0.47222,0.47222,0.5,1.39239,1.09435,1.70537,0.48031,1.30362,0.45551,0.0,0.0,0.0
beddb9a90c49,TUBB2B,ZNF408;GADD45A;ARID5A;VSX1,4,0.06532,0.13700;0.09628;0.02301;0.00499,False,c1,hc-inco-t-0.9225-nc-30,0.5,0.33333,0.5,1.60731,0.0,1.55433,0.46302,1.23997,0.41192,0.0,0.0,0.0
1c089fb75e48,TUBB2B,ZNF665;ZNF44,2,0.12332,0.12589;0.12075,False,c1,hc-inco-t-0.9225-nc-30,0.33333,0.5,0.33333,0.0,1.67769,0.0,0.90601,2.18527,0.86807,0.0,0.0,0.0
8f84538728b6,TUBB2B,SIX5;ZNF440;PRDM16,3,0.00157,0.08233;-0.02646;-0.05115,False,c1,hc-inco-t-0.9225-nc-30,0.38889,0.38889,0.44444,0.39521,0.62257,1.99479,0.59217,1.52896,0.56524,0.0,0.0,0.0
7575b495a751,TUBB2B,PML;ATOH8,2,0.03401,0.06028;0.00774,False,c1,hc-inco-t-0.9225-nc-30,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.38629,1.32243,0.32031,0.0,0.0,0.0
9d51ecf883be,TUBB2B,ZNF565;IRF3;TRAF4,3,0.07994,0.17551;0.03929;0.02503,False,c1,hc-inco-t-0.9225-nc-30,0.38889,0.44444,0.44444,2.50058,5.99351,2.16828,0.40804,1.20925,0.39151,0.0,0.0,0.0
81eafa1758c6,TUBB2B,PCK2;ZBTB32;NR2E1,3,0.02864,0.06406;0.06161;-0.03974,False,c1,hc-inco-t-0.9225-nc-30,0.44444,0.44444,0.38889,1.17243,0.73921,0.99014,0.39618,1.17947,0.37865,0.0,0.0,0.0
0047eafc21bf,TUBB2B,GMEB2;NFE2L2,2,0.08006,0.10931;0.05082,False,c1,hc-inco-t-0.9225-nc-30,0.5,0.5,0.5,1.2255,0.7209,1.99422,0.46903,1.41249,0.43007,0.0,0.0,0.0
0579a7d9884e,TUBB2B,YY2;RBM3,2,0.13906,0.17208;0.10604,False,c1,hc-inco-t-0.9225-nc-30,0.5,0.33333,0.5,1.06657,0.0,2.33279,0.36085,0.92549,0.30105,0.0,0.0,0.0
372d5fadab8d,TUBB2B,ZNF433;NFIA,2,0.01555,0.03928;-0.00819,False,c1,hc-inco-t-0.9225-nc-30,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.62994,1.48714,0.60794,0.0,0.0,0.0
17e5d6e77903,TUBB2B,EMX2;TAGLN2,2,0.21876,0.23564;0.20189,True,c1,hc-inco-t-0.9225-nc-30,0.33333,0.33333,0.5,0.0,0.0,1.1977,0.30452,0.83181,0.26894,0.0,0.0,0.0
86b226bee4c7,TUBB2B,ZNF160;ODC1,2,0.09175,0.16034;0.02316,False,c1,hc-inco-t-0.9225-nc-30,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.13088,0.36947,0.18534,0.0,0.0,0.0
b20e1fb94bd0,TUBB2B,ZNF837;TFE3;SP110;HEY2,4,0.01401,0.07572;0.02693;-0.00538;-0.04124,False,c1,hc-inco-t-0.9225-nc-30,0.41667,0.31944,0.44444,3.5338,0.07462,1.0163,0.50314,1.29182,0.49435,0.0,0.0,0.0
60c5ef5ab5dd,TUBB2B,POU4F1;ZNF274,2,0.0205,0.03716;0.00383,False,c1,hc-inco-t-0.9225-nc-30,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.5594,1.51675,0.52782,0.0,0.0,0.0
326de3223376,TUBB2B,ACAA1;ENO1,2,0.09158,0.12085;0.06230,False,c1,hc-inco-t-0.9225-nc-30,1.0,0.5,1.0,4.61295,14.8303,7.82848,0.32802,1.27071,0.25904,0.0,0.0,0.0
79c219dc9523,TUBB2B,ZNF563;RELA,2,0.0612,0.06221;0.06019,False,c1,hc-inco-t-0.9225-nc-30,0.33333,0.5,0.5,0.0,1.16665,0.80964,0.36771,1.12566,0.32832,0.0,0.0,0.0
4e941e604da1,TUBB4A,HSF2;LARP1,2,0.05336,0.10026;0.00647,False,c1,hc-inco-t-0.8682-nc-19,0.5,0.33333,0.5,3.37188,0.0,7.40353,0.3277,0.93875,0.26691,0.0,0.0,0.0
2afb4cd1112d,TUBB4A,ZNF669;TBPL1,2,0.14652,0.19524;0.09779,False,c1,hc-inco-t-0.8682-nc-19,0.5,0.33333,0.5,0.94826,0.0,0.98751,0.38528,0.75776,0.43495,0.0,0.0,0.0
bc885808ec3d,TUBB4A,PRDM11;SSBP3;SRF,3,0.0783,0.12558;0.10288;0.00643,False,c1,hc-inco-t-0.8682-nc-19,0.5,0.44444,0.5,2.59987,0.41994,4.48172,0.46381,1.61689,0.36073,0.0,0.0,0.0
5fa2cd128d9d,TUBB4A,ZNF281;GMEB1,2,0.05908,0.07709;0.04106,False,c1,hc-inco-t-0.8682-nc-19,0.5,0.33333,0.5,1.29697,0.0,4.57304,0.72557,1.92903,0.66523,0.0,0.0,0.0
7948d9689710,TUBB4A,ZNF48;JAZF1;NPDC1,3,0.00162,0.06928;-0.01652;-0.04791,False,c1,hc-inco-t-0.8682-nc-19,0.38889,0.30556,0.38889,5.42236,0.0,0.36121,0.42051,0.59834,0.48177,0.0,0.0,0.0
fc9eaf3db28f,TUBB4A,ZNF554;ZNF335,2,0.07258,0.07715;0.06802,False,c1,hc-inco-t-0.8682-nc-19,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.72228,1.58944,0.70149,0.0,0.0,0.0
cd0e96fe0dcb,TUBB4A,WRNIP1;BRF2;POLR2A;E2F4,4,0.12946,0.21541;0.14385;0.09860;0.05996,False,c1,hc-inco-t-0.8682-nc-19,0.47222,0.47222,0.63889,8.81553,11.54659,12.57968,0.42763,1.40737,0.36656,0.0,0.0,0.0
cfd8f8b2882b,TUBB4A,TERF2;ZNF536,2,0.00826,0.02488;-0.00835,False,c1,hc-inco-t-0.8682-nc-19,0.5,0.33333,0.5,2.81762,0.0,2.87924,0.30288,1.21488,0.22793,0.0,0.0,0.0
fee55a95a00c,TUBB4A,ZNF565;DMAP1;ZBTB17,3,0.10293,0.11424;0.10587;0.08868,False,c1,hc-inco-t-0.8682-nc-19,0.38889,0.38889,0.44444,7.59923,0.34347,2.87607,0.51611,1.45531,0.45192,0.0,0.0,0.0
9e16c2fe28a5,TUBB4A,ZNF25;PQBP1,2,0.05838,0.06557;0.05118,False,c1,hc-inco-t-0.8682-nc-19,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.42773,0.98858,0.42262,0.0,0.0,0.0
51d6c5a4a725,TUBB4A,ZNF777;CPEB1;TPPP;FOXK2;NCOR2;ZNF628;ZNF574;GOT1;PICK1;RUFY3;ZBTB11;NOC2L;YY1;ZNF213;ZSCAN18;ASH2L;SMAP2;MBNL2;ZNF668;CHAMP1,20,0.1113,0.26969;0.23584;0.21381;0.17792;0.16206;0.14316;0.12690;0.12571;0.12535;0.12230;0.10656;0.09629;0.09020;0.07606;0.06653;0.04517;0.03873;0.02797;0.00896;-0.03316,False,c1,hc-inco-t-0.8682-nc-19,0.48772,0.39693,0.51228,8.13016,2.45758,7.61433,0.42387,1.086,0.40872,0.0,0.0,0.0
ea373ab61da0,TUBB4A,RXRB;ZNF10;VPS4B,3,0.07472,0.10045;0.08431;0.03940,False,c1,hc-inco-t-0.8682-nc-19,0.44444,0.33333,0.44444,0.59513,0.0,0.90837,0.35142,0.91478,0.34982,0.0,0.0,0.0
1d2f5d2e468c,TUBB4A,PSMD12;ZNF622;E4F1;MEF2D,4,0.1844,0.25481;0.23640;0.18910;0.05729,True,c1,hc-inco-t-0.8682-nc-19,0.5,0.5,0.5,3.14228,2.67901,4.16483,0.37278,0.91598,0.36997,0.0,0.0,0.0
9d18907cd170,TUBB4A,NUCB1;ZNF189,2,0.07015,0.07473;0.06557,False,c1,hc-inco-t-0.8682-nc-19,0.5,0.33333,0.5,0.71805,0.0,1.60946,0.3737,0.91201,0.35452,0.0,0.0,0.0
208e09b42524,TUBB4A,ZNF282;YOD1;ZNF184,3,0.03163,0.05128;0.04241;0.00120,False,c1,hc-inco-t-0.8682-nc-19,0.33333,0.38889,0.44444,0.0,0.63847,3.63053,0.46959,1.07717,0.51561,0.0,0.0,0.0
3f826928fc5c,TUBB4A,RAB14;HDAC3;HDAC2;NFYC,4,0.06534,0.08352;0.08054;0.05524;0.04207,False,c1,hc-inco-t-0.8682-nc-19,0.5,0.58333,0.5,25.01001,49.99809,22.81034,0.34254,1.45032,0.26988,0.0,0.0,0.0
487e31ea845f,TUBB4B,CTBP1;ZSCAN18;BRF1;NOC2L;DNTTIP1;NPDC1,6,0.13706,0.21434;0.17949;0.17670;0.17467;0.07537;0.00180,False,c1,hc-inco-t-0.886-nc-48,0.48889,0.38333,0.48889,8.08558,0.94143,4.07636,0.34441,0.83006,0.35573,0.0,0.0,0.0
e1ddb92253f5,TUBB4B,NELFA;RUVBL1;APEX2;GTPBP1,4,0.03375,0.10389;0.07354;0.03694;-0.07937,False,c1,hc-inco-t-0.886-nc-48,0.5,0.44444,0.5,6.52998,2.59707,11.80807,0.35336,1.17354,0.30178,0.0,0.0,0.0
05db6f55dfbf,TUBB4B,ZNF777;TIMM44,2,0.02875,0.09523;-0.03773,False,c1,hc-inco-t-0.886-nc-48,0.5,0.33333,0.5,0.99388,0.0,0.85566,0.23513,0.44235,0.26331,0.0,0.0,0.0
63790f761c90,TUBB4B,SRF;PRDX5,2,0.04674,0.08549;0.00798,False,c1,hc-inco-t-0.886-nc-48,0.5,0.5,0.33333,0.16275,1.20119,0.0,0.32383,1.31556,0.22836,0.0,0.0,0.0
f4d40dc56f84,TUBB4B,NUCB1;P4HB,2,0.02459,0.06375;-0.01457,False,c1,hc-inco-t-0.886-nc-48,0.5,0.5,0.5,10.61689,4.42511,11.59182,0.3283,1.06632,0.33202,0.0,0.0,0.0
965058bcd344,TUBB4B,LMO2;RFC2;NFATC1;ENO1;CEBPD,5,0.20527,0.34375;0.26538;0.22665;0.13761;0.05295,True,c1,hc-inco-t-0.886-nc-48,0.55,0.55,0.55,11.49093,7.20687,8.19443,0.47624,1.47359,0.39867,0.0,0.0,0.0
4b78b5413714,TXN,RUFY3;DUSP26;ZNF165;POLE4,4,0.07572,0.13428;0.09137;0.04027;0.03695,False,c1,hc-inco-t-0.8925-nc-10,0.41667,0.33333,0.41667,0.88951,0.0,0.86557,0.2685,0.60743,0.29271,0.0,0.0,0.0
afc5914ffbad,TXN,ZCCHC17;SPAG7;SOD1;GTF3A;TCEAL2;UQCRB;NME1;SNAPC5;DRAP1;YWHAE;MAGOH;GTF2A2;ZNF622;TAF9;WRNIP1;ZNF32;SMUG1;TSN;ZNF706;GTF2B;PSMA6;STUB1;RPL6;SRP9;UBE2K,25,0.20773,0.35787;0.33825;0.31856;0.31615;0.31377;0.30256;0.29627;0.28134;0.27409;0.26234;0.25537;0.23836;0.21566;0.20226;0.18224;0.15914;0.15019;0.14444;0.14328;0.11496;0.11003;0.10852;0.09010;0.02894;-0.01134,False,c1,hc-inco-t-0.8925-nc-10,0.48944,0.47389,0.50056,4.86833,8.25582,6.79761,0.34683,0.96814,0.32785,0.0,0.0,0.0
c981a6b05107,TXN,PRNP;SUCLG1,2,0.11755,0.16356;0.07154,False,c1,hc-inco-t-0.8925-nc-10,0.5,0.5,0.5,1.62968,0.27966,9.62672,0.10214,0.27751,0.14637,0.0,0.0,0.0
68f73cf1ae6d,TXN,PQBP1;CREB3;NELFB,3,0.04616,0.07109;0.05607;0.01131,False,c1,hc-inco-t-0.8925-nc-10,0.5,0.5,0.5,5.36603,1.04368,4.25931,0.43348,1.26746,0.35782,0.0,0.0,0.0
370afc1b09d0,TXN,SPATS2;RAN,2,0.13304,0.15318;0.11289,False,c1,hc-inco-t-0.8925-nc-10,0.5,0.5,0.5,3.10275,2.17258,21.28067,0.21063,0.44706,0.28396,0.0,0.0,0.0
47f7d242d16e,TXN,ZNF580;BAD;MESP2;EXOSC3;VPS72;RAB2A;THAP11,7,0.0744,0.17981;0.12328;0.09866;0.07211;0.03891;0.02360;-0.01559,False,c1,hc-inco-t-0.8925-nc-10,0.42857,0.36905,0.44444,1.89691,0.37013,1.73682,0.34996,0.98743,0.32957,0.0,0.0,0.0
0f06bd17396c,TXN,MSANTD3;POLE3,2,0.24373,0.25180;0.23566,True,c1,hc-inco-t-0.8925-nc-10,0.5,0.33333,0.5,25.64183,0.0,0.92585,0.42879,0.43305,0.46348,0.0,0.0,0.0
c5506cfa1392,UBA52,PSMA6;UQCRB;UBXN1;DRAP1;PQBP1;RPL6,6,0.18699,0.23274;0.23084;0.22325;0.20343;0.14206;0.08964,True,c1,hc-inco-t-0.9162-nc-19,0.53333,0.57778,0.53333,7.75649,8.97009,9.82886,0.31301,1.00409,0.26525,0.0,0.0,0.0
270094a90fa7,UBA52,YWHAE;HNRNPA1,2,0.11329,0.11586;0.11072,False,c1,hc-inco-t-0.9162-nc-19,1.0,1.0,1.0,101.31949,22.71849,84.78415,0.40304,1.22023,0.33696,0.0,0.0,0.0
565b859bf6f7,UBA52,BAD;ZMAT2;GPANK1,3,0.02389,0.10438;0.06664;-0.09935,False,c1,hc-inco-t-0.9162-nc-19,0.5,0.33333,0.44444,3.00383,0.0,2.29417,0.43454,0.60276,0.44729,0.0,0.0,0.0
b64181e03623,UBB,YWHAE;MAGOH;TPI1;ZNF622;RAN;UBE2V1;GTF2B;SOD1;TCEAL6;NME1;AGGF1;CYCS;MLX;EXOSC3;VPS72;YWHAZ;STUB1;CREBL2;SUCLG1;MAGEF1;RAB7A,21,0.15884,0.37254;0.27146;0.27043;0.24256;0.24054;0.23643;0.21967;0.20475;0.20183;0.19303;0.15139;0.14286;0.13896;0.12901;0.11168;0.10519;0.09799;0.06394;0.02046;-0.03059;-0.04849,True,c1,hc-inco-t-0.8891-nc-26,0.5119,0.49286,0.48492,8.51624,10.05836,9.98608,0.32494,1.01523,0.29005,0.0,0.0,0.0
8396d27bea80,UBB,PQBP1;ING4,2,0.07853,0.12548;0.03157,False,c1,hc-inco-t-0.8891-nc-26,0.5,0.5,0.5,41.43149,1.08125,9.55055,0.37871,1.19953,0.34604,0.0,0.0,0.0
585e0f275c9a,UBB,DRAP1;THAP11,2,0.01042,0.01411;0.00673,False,c1,hc-inco-t-0.8891-nc-26,0.33333,0.33333,0.5,0.0,0.0,0.45429,0.50124,1.49064,0.49186,0.0,0.0,0.0
3c5475c535c4,UBB,ATF2;BRF2,2,0.0029,0.01790;-0.01209,False,c1,hc-inco-t-0.8891-nc-26,0.5,0.5,0.5,1.08507,1.43757,0.40025,0.34914,1.51078,0.25891,0.0,0.0,0.0
80808ac9feeb,UBB,TFE3;MAPK1,2,0.08132,0.15197;0.01068,False,c1,hc-inco-t-0.8891-nc-26,0.5,0.5,0.5,19.19797,11.44689,2.86776,0.33771,0.974,0.30665,0.0,0.0,0.0
f14bd0fc3e56,UBB,ILF2;HNRNPC,2,0.02834,0.05262;0.00407,False,c1,hc-inco-t-0.8891-nc-26,1.0,1.0,1.0,212.50133,217.35228,245.57713,0.55851,1.29604,0.49862,0.0,0.0,0.0
8334690984a7,UBB,ECSIT;CDC5L,2,0.0334,0.03807;0.02873,False,c1,hc-inco-t-0.8891-nc-26,0.5,0.5,0.5,0.27024,0.0219,0.45238,0.36217,0.99667,0.33716,0.0,0.0,0.0
0404dcd567ff,UBC,GSX2;NFATC1;TCF7L1;ZNF460,4,0.11258,0.24578;0.19079;0.01368;0.00008,False,c1,hc-inco-t-0.8931-nc-32,0.41667,0.38889,0.41667,0.7334,1.5861,1.36506,0.64765,1.68932,0.63431,0.0,0.0,0.0
a9633e1de505,UBC,BAX;ZNF394,2,0.09612,0.16902;0.02321,False,c1,hc-inco-t-0.8931-nc-32,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.18019,0.47273,0.20565,0.0,0.0,0.0
1436679a34af,UBC,REL;HSPA5;CEBPB,3,0.03401,0.13701;0.00442;-0.03940,False,c1,hc-inco-t-0.8931-nc-32,0.66667,0.83333,0.66667,10.70289,70.94054,54.39004,0.43171,1.55268,0.34223,0.0,0.0,0.0
c80df400e301,UBC,CRTC2;ZNF267,2,0.05225,0.06771;0.03679,False,c1,hc-inco-t-0.8931-nc-32,0.5,0.33333,0.5,1.45013,0.0,1.41416,0.32256,0.71668,0.32974,0.0,0.0,0.0
63b7c9f14aa0,UBC,FOSL2;PIR,2,0.06154,0.06869;0.05440,False,c1,hc-inco-t-0.8931-nc-32,0.33333,0.5,0.33333,0.0,6.3469,0.0,0.33772,0.86982,0.33384,0.0,0.0,0.0
1abe23715a9b,UBC,ATF3;DDIT3;JUN;MXD1;ZBTB21;JUND,6,0.26983,0.37863;0.36668;0.34068;0.19517;0.17926;0.15857,True,c1,hc-inco-t-0.8931-nc-32,0.7,0.68889,0.68889,17.33666,44.85415,15.86725,0.59271,1.95213,0.51882,0.0,0.0,0.0
e02b7872bfff,UBC,POU4F1;SND1;KLF2,3,0.02205,0.13734;-0.02450;-0.04668,False,c1,hc-inco-t-0.8931-nc-32,0.44444,0.44444,0.44444,2.41622,0.6972,2.70085,0.40681,1.29786,0.33121,0.0,0.0,0.0
163a98b61b7f,UBC,HES4;GLIS3;ZNF140;ZNF331;ZNF597;CEBPD;GTPBP1;NONO;FIP1L1;KLF6,10,0.08668,0.24543;0.18585;0.15146;0.11180;0.08775;0.08218;0.04717;0.03445;0.03240;-0.11167,False,c1,hc-inco-t-0.8931-nc-32,0.43333,0.41481,0.42593,4.41974,2.03504,5.14365,0.57492,1.42686,0.54343,0.0,0.0,0.0
ac484359548b,UBC,CREB3L2;STK40;MAFF,3,0.01578,0.09741;-0.01174;-0.03832,False,c1,hc-inco-t-0.8931-nc-32,0.44444,0.44444,0.44444,10.77728,2.86928,1.56399,0.40943,1.02448,0.45491,0.0,0.0,0.0
35d1c802d800,UBC,CERS2;NR4A3;ZNF44;SUCLG1,4,0.01254,0.08239;0.04525;0.03922;-0.11671,False,c1,hc-inco-t-0.8931-nc-32,0.47222,0.38889,0.47222,1.14669,0.88771,1.51928,0.25325,0.75289,0.23744,0.0,0.0,0.0
ef3625b78575,UBC,ATF4;IRX1,2,0.13362,0.18753;0.07972,False,c1,hc-inco-t-0.8931-nc-32,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.40865,1.39455,0.38431,0.0,0.0,0.0
19e76a7c262c,UBC,RBM22;CSNK2B;USP39;ZNF263,4,0.09771,0.18628;0.10307;0.07378;0.02771,False,c1,hc-inco-t-0.8931-nc-32,0.5,0.44444,0.5,14.63018,14.94889,22.11453,0.37138,1.00715,0.36987,0.0,0.0,0.0
5f872582295c,UBC,ZNF777;DNTTIP1;HNRNPA0,3,0.05411,0.10034;0.07123;-0.00925,False,c1,hc-inco-t-0.8931-nc-32,0.5,0.33333,0.5,8.85231,0.0,6.45649,0.41124,0.89815,0.38704,0.0,0.0,0.0
05b32dd63ccb,UBC,PPP1R10;GATAD2A,2,0.0323,0.04267;0.02193,False,c1,hc-inco-t-0.8931-nc-32,0.5,0.33333,0.5,19.31472,0.0,23.51,0.56494,1.87028,0.44196,0.0,0.0,0.0
d356e756bbb5,UBC,ILF2;TAF7;RAB7A;APEX1,4,0.18153,0.22740;0.21051;0.14637;0.14184,False,c1,hc-inco-t-0.8931-nc-32,0.58333,0.55556,0.5,16.68677,5.49667,13.46733,0.32024,1.03968,0.27107,0.0,0.0,0.0
94ea28e15ca0,UBC,ZNF143;IKZF2;ZNF410;SNAI1,4,0.03997,0.08991;0.07634;0.00042;-0.00678,False,c1,hc-inco-t-0.8931-nc-32,0.44444,0.44444,0.44444,1.92246,1.4052,1.93347,0.70519,1.87185,0.63859,0.0,0.0,0.0
913b38cb654f,UBC,SIX4;ZNF274;HIF1A;XBP1,4,0.08609,0.15904;0.08754;0.06882;0.02897,False,c1,hc-inco-t-0.8931-nc-32,0.55556,0.55556,0.47222,4.62232,11.44742,2.37404,0.46737,1.73176,0.38027,0.0,0.0,0.0
10c9485fd272,UBE2M,SSBP3;MYPOP,2,0.0015,0.01587;-0.01286,False,c1,hc-inco-t-0.9418-nc-11,0.5,0.33333,0.5,1.40528,0.0,1.57034,0.54079,1.37273,0.43531,0.0,0.0,0.0
f7d76fddb1d1,UBE2M,MAZ;CTBP1;CPSF4,3,0.04523,0.17330;0.03226;-0.06988,False,c1,hc-inco-t-0.9418-nc-11,0.5,0.61111,0.5,19.94252,2.96397,12.77503,0.44456,1.18447,0.4154,0.0,0.0,0.0
4319a0a90e52,UBE2M,C19orf25;DEAF1,2,0.11548,0.16538;0.06557,False,c1,hc-inco-t-0.9418-nc-11,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.35393,0.32118,0.44461,0.0,0.0,0.0
e4d62ac6f9ab,UBE2M,MAFG;TCEAL6;PRDX5,3,0.01178,0.04428;0.02327;-0.03220,False,c1,hc-inco-t-0.9418-nc-11,0.38889,0.38889,0.16667,0.13812,0.16954,0.17426,0.45885,0.9368,0.46318,0.0,0.0,0.0
203a93395e83,UBE2M,STUB1;CREB3;NELFB;DRAP1;TPI1;MRPL2,6,0.43048,0.55532;0.45882;0.44060;0.41930;0.40737;0.30150,True,c1,hc-inco-t-0.9418-nc-11,0.48889,0.48889,0.48889,3.0025,6.80415,6.25076,0.29798,0.99392,0.25668,0.0,0.0,0.0
5961a6c0c3d5,UBL5,ZNF530;BAD,2,0.05476,0.07968;0.02985,False,c1,hc-inco-t-0.9124-nc-38,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.13687,0.4305,0.16589,0.0,0.0,0.0
b139dae6ad8f,UBL5,SPAG7;ZCCHC17;DRAP1,3,0.13531,0.22305;0.11101;0.07186,True,c1,hc-inco-t-0.9124-nc-38,0.44444,0.33333,0.5,1.22981,0.0,2.06676,0.46529,0.84844,0.43867,0.0,0.0,0.0
8ffd27fa27df,UBL5,THRA;PQBP1;NME1,3,0.02507,0.16535;0.04451;-0.13466,False,c1,hc-inco-t-0.9124-nc-38,0.5,0.5,0.44444,1.73879,1.24232,3.3347,0.41629,1.37704,0.33113,0.0,0.0,0.0
a43e6ab80d9a,UBL5,POLD2;DR1;TIMM8A,3,0.05227,0.13214;0.10637;-0.08171,False,c1,hc-inco-t-0.9124-nc-38,0.44444,0.44444,0.5,5.11229,0.82517,2.46132,0.2307,0.63725,0.25111,0.0,0.0,0.0
996bcbee4046,UBL5,GTF3A;SOD1,2,0.10766,0.16787;0.04744,False,c1,hc-inco-t-0.9124-nc-38,0.5,0.5,0.5,1.48603,0.50608,3.63926,0.16628,0.50508,0.19667,0.0,0.0,0.0
ad2874959fbb,UBXN6,SNAPC5;DPF1,2,0.007,0.20981;-0.19582,False,c1,hc-inco-t-0.898-nc-32,0.33333,0.33333,0.5,0.0,0.0,0.6851,0.23702,0.396,0.30982,0.0,0.0,0.0
3f0af6116881,UBXN6,MRPL2;STUB1,2,0.20324,0.20995;0.19654,False,c1,hc-inco-t-0.898-nc-32,0.5,0.5,0.5,0.2966,2.16811,1.69337,0.17599,0.61807,0.17794,0.0,0.0,0.0
362866a521cc,UBXN6,TCEAL2;TCEAL6;DUSP26,3,0.23674,0.31065;0.26458;0.13499,True,c1,hc-inco-t-0.898-nc-32,0.38889,0.38889,0.16667,0.34752,5.85125,0.38939,0.67832,1.16642,0.67117,0.0,0.0,0.0
fb1fe23debf1,UBXN6,NR2F6;ZNF706,2,0.20734,0.22326;0.19141,False,c1,hc-inco-t-0.898-nc-32,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.399,0.97839,0.41167,0.0,0.0,0.0
6e7fccbd0d1a,UCHL1,SNAPC5;TPI1,2,0.10038,0.18183;0.01892,False,c1,hc-inco-t-0.9665-nc-19,0.5,0.5,0.5,1.74335,0.62783,1.50704,0.30932,1.05375,0.26673,0.0,0.0,0.0
0426fae1a918,UCHL1,GOT1;YWHAZ;SOD1;DUSP26;DPF1;NME1;TAF9,7,0.238,0.32191;0.31691;0.23872;0.23737;0.23115;0.19478;0.12513,True,c1,hc-inco-t-0.9665-nc-19,0.61111,0.48413,0.61111,9.25837,5.69927,8.26581,0.35877,1.31377,0.27695,0.0,0.0,0.0
03af402315f5,UQCRH,SOD1;NME1;TCEAL2,3,0.44825,0.52163;0.49023;0.33289,True,c1,hc-inco-t-0.9352-nc-24,0.66667,0.61111,0.66667,7.56115,6.17721,10.99787,0.33669,0.89558,0.31603,0.0,0.0,0.0
31c9eee22e80,UQCRH,SPAG7;SNAPC5,2,0.22586,0.38399;0.06772,False,c1,hc-inco-t-0.9352-nc-24,0.33333,0.5,0.5,0.0,1.56263,1.16273,0.70237,1.04343,0.74046,0.0,0.0,0.0
d94b5713f2be,USF2,C19orf25;MAGOH,2,0.10132,0.11618;0.08647,False,c1,hc-inco-t-0.9254-nc-20,0.5,0.33333,0.5,0.4385,0.0,0.87666,0.75526,0.54251,0.78856,0.0,0.0,0.0
922df5b7aafe,USF2,POLD2;DRAP1;ZNF787;UBXN1;ACAA1;ZBTB22;ESRRA;STUB1;MAX,9,0.17697,0.35473;0.32344;0.25675;0.15222;0.14011;0.13349;0.09801;0.07252;0.06146,False,c1,hc-inco-t-0.9254-nc-20,0.48611,0.46296,0.50926,2.85672,2.69295,4.5094,0.35724,1.02556,0.34455,0.0,0.0,0.0
99f423c105b0,USF2,NMRAL1;EEF1D,2,0.05878,0.08228;0.03527,False,c1,hc-inco-t-0.9254-nc-20,1.0,0.5,1.0,7.41968,0.31074,7.05955,0.52598,0.91071,0.54415,0.0,0.0,0.0
51164614a5aa,USF2,KIF22;TRIM69;PARP1,3,0.04126,0.12985;0.01174;-0.01781,False,c1,hc-inco-t-0.9254-nc-20,0.66667,0.44444,0.66667,15.22029,3.80216,10.9333,0.40662,1.36705,0.31668,0.0,0.0,0.0
78860606affb,USF2,RBM17;CPSF4;ENO1;YWHAE;GRHPR,5,0.01792,0.10701;0.04874;0.03055;-0.01126;-0.08545,False,c1,hc-inco-t-0.9254-nc-20,0.6,0.58333,0.6,26.12897,12.81236,21.99104,0.33291,0.90722,0.31484,0.0,0.0,0.0
c4900b788b06,USF2,ZNF672;ETFB,2,0.19903,0.20212;0.19594,True,c1,hc-inco-t-0.9254-nc-20,0.33333,0.33333,0.33333,0.0,0.0,0.0,0.23176,0.30492,0.29132,0.0,0.0,0.0
5b9e436ecb59,USF2,ZNF414;UBTF;ZNF316,3,0.00422,0.05055;0.02109;-0.05899,False,c1,hc-inco-t-0.9254-nc-20,0.5,0.38889,0.5,1.2782,0.69066,3.42696,0.57368,1.37693,0.54793,0.0,0.0,0.0
