uid,target,sources,n_source,silhouette_score,sil_gene_scores,sil_score_optimal,note,cluster_note
2a9e0eba722d,SPARC,MSX2;ASCC1,2,0.26442,0.27280;0.25604,True,c1,hc-inco-t-0.9107-nc-21
cfd06f359887,SPARC,SMARCA1;GLI1,2,0.02928,0.03491;0.02364,False,c1,hc-inco-t-0.9107-nc-21
7290643e7f8c,SPARC,ELK3;RFX4;GSX2;BNC2,4,0.02567,0.12936;0.03626;0.01028;-0.07323,False,c1,hc-inco-t-0.9107-nc-21
436c8439acb2,SPARC,ZNF114;ESRRA;CEBPD,3,0.04054,0.20418;-0.00322;-0.07934,False,c1,hc-inco-t-0.9107-nc-21
7cde41604804,SPARC,PRRX1;HADHB;MSI2;MSRB3;IRX3;PDLIM5;CAT;CEBPB;PCK2;IRX2;FOXB1,11,0.1895,0.27749;0.27478;0.22913;0.19862;0.18162;0.18043;0.17196;0.17030;0.16313;0.14801;0.08901,False,c1,hc-inco-t-0.9107-nc-21
1e373b2be7bc,SPARC,SALL2;PPARA,2,0.0278,0.04085;0.01474,False,c1,hc-inco-t-0.9107-nc-21
f6f3550bccb3,SPARC,EBF3;GLI2;ZBTB7B,3,0.03769,0.10306;0.04632;-0.03630,False,c1,hc-inco-t-0.9107-nc-21
9ccfd26e19ea,SPARC,HMBOX1;PBX3,2,0.04816,0.07485;0.02147,False,c1,hc-inco-t-0.9107-nc-21
d47805a1a13f,SPARCL1,ZHX3;PTPMT1;SALL3,3,0.19239,0.24323;0.18771;0.14622,False,c1,hc-inco-t-0.8976-nc-16
616f3a8fcc8b,SPARCL1,PPARA;PAX6;NR2E1;EZR;HADHB;PARP1;GPAM;RBBP9;RORB;EMX2,10,0.27027,0.37971;0.35120;0.32743;0.30439;0.28569;0.28080;0.26743;0.20404;0.17807;0.12397,True,c1,hc-inco-t-0.8976-nc-16
06991a6bf0fe,SPP1,GATA2;ZNF366;CTCF,3,0.17166,0.24513;0.16931;0.10054,False,c1,hc-inco-t-0.8642-nc-111
e22c4b6e82e2,SPP1,DNMT1;ZNF761;ZBTB25,3,0.20923,0.25125;0.19437;0.18208,False,c1,hc-inco-t-0.8642-nc-111
975901956f77,SPP1,ELK3;PLAGL2,2,0.0348,0.10742;-0.03783,False,c1,hc-inco-t-0.8642-nc-111
394b6e791338,SPP1,HCFC1;MYRF;CEBPB,3,0.01876,0.04045;0.02309;-0.00727,False,c1,hc-inco-t-0.8642-nc-111
27bdaddc3a6d,SPP1,ZNF410;ESR1;RAB7A;TAL1;ZNF713,5,0.03352,0.12728;0.09226;0.08357;0.06671;-0.20220,False,c1,hc-inco-t-0.8642-nc-111
1feb56e4a32f,SPP1,TP63;NMI,2,0.00828,0.05940;-0.04284,False,c1,hc-inco-t-0.8642-nc-111
2638d1784508,SPP1,SND1;ZNF700,2,0.2285,0.27067;0.18634,False,c1,hc-inco-t-0.8642-nc-111
07939db3ac28,SPP1,ZNF143;CXXC5;SP3,3,0.0982,0.27137;0.02007;0.00316,False,c1,hc-inco-t-0.8642-nc-111
33a26b54d835,SPP1,ARFGAP1;ZBTB47,2,0.19878,0.22245;0.17510,False,c1,hc-inco-t-0.8642-nc-111
c0aac7b7a857,SPP1,TBX19;BHLHE41;BATF3;NR1H2,4,0.12662,0.27008;0.09863;0.07266;0.06512,False,c1,hc-inco-t-0.8642-nc-111
3b1a0e2f71b6,SPP1,ZNF649;BAX,2,0.04832,0.06869;0.02795,False,c1,hc-inco-t-0.8642-nc-111
d64155ab73d9,SPP1,SMAD7;TBX1,2,0.1082,0.23897;-0.02257,False,c1,hc-inco-t-0.8642-nc-111
439769cf5d90,SPP1,CREB3L2;NR1H3;ZNF322;ZNF316;ZNF587B;SNRNP70;ZNF497,7,0.07224,0.19232;0.11553;0.09896;0.08829;0.04539;0.02881;-0.06361,False,c1,hc-inco-t-0.8642-nc-111
bea226176197,SPP1,HP1BP3;JRK;DUS3L;ZNF468;SETDB1;SOX8;TCF24;AKR1A1;ZNF462;STAT5A,10,0.01283,0.22517;0.18309;0.16682;0.01476;0.01253;-0.06141;-0.06141;-0.10759;-0.11853;-0.12512,False,c1,hc-inco-t-0.8642-nc-111
affe608add12,SPP1,CDK2AP1;SOX4,2,0.31416,0.35638;0.27194,True,c1,hc-inco-t-0.8642-nc-111
336982f24e1c,SPP1,KLF3;ACAA1,2,0.29551,0.29776;0.29327,False,c1,hc-inco-t-0.8642-nc-111
6f0f2b8e11d0,SPP1,ZBTB39;HNRNPUL1;NFYA,3,0.08092,0.10775;0.08907;0.04593,False,c1,hc-inco-t-0.8642-nc-111
f4b89e9931fa,SPP1,ZNF583;RBM22,2,0.03704,0.09419;-0.02011,False,c1,hc-inco-t-0.8642-nc-111
02e8b198511a,SPP1,NCOR1;PDCD11;ZNF283,3,0.07719,0.14093;0.12105;-0.03040,False,c1,hc-inco-t-0.8642-nc-111
8571c0246913,SPP1,BACH1;ZNF350,2,0.06558,0.11505;0.01611,False,c1,hc-inco-t-0.8642-nc-111
b8b31b047f6b,SPP1,ZNF383;ZNF585A;ZBTB42,3,0.0972,0.15799;0.08217;0.05144,False,c1,hc-inco-t-0.8642-nc-111
8fb2ed622e87,SPP1,CCDC25;FOXP1;TCF3;AGMAT;ABCF2;GATAD1,6,0.13708,0.26304;0.24583;0.21854;0.21854;-0.03899;-0.08446,False,c1,hc-inco-t-0.8642-nc-111
79673c30cf45,SPP1,TBX6;IKZF1;VEZF1,3,0.0304,0.15114;-0.01942;-0.04052,False,c1,hc-inco-t-0.8642-nc-111
4272a9bfc964,SPP1,CTNNB1;HOMEZ;ELF4;ATF1;RXRG,5,0.05106,0.25837;0.04407;0.01052;-0.00899;-0.04865,False,c1,hc-inco-t-0.8642-nc-111
9c087d7bdbb8,SPP1,ZKSCAN5;HTATIP2;LYL1;ZNF524,4,0.13209,0.31784;0.20302;0.01655;-0.00904,False,c1,hc-inco-t-0.8642-nc-111
1576b12ff788,SPP1,ZNF114;RELA;FIZ1,3,0.08206,0.19417;0.15773;-0.10572,False,c1,hc-inco-t-0.8642-nc-111
498feaf60741,SPP1,ZNF34;DUSP22,2,0.20536,0.36699;0.04374,False,c1,hc-inco-t-0.8642-nc-111
4a60825d5995,SPP1,NFATC1;CSNK2B;GTPBP6,3,0.22869,0.31827;0.27269;0.09510,False,c1,hc-inco-t-0.8642-nc-111
e8c3acc30dda,SPP1,ZNF317;ZNF598;NCOR2;ZNF592;ZNF70;MLXIP;RFX1;SSRP1;ZSCAN21,9,0.05023,0.15824;0.13349;0.11537;0.08317;0.06446;0.06025;0.04043;-0.09740;-0.10592,False,c1,hc-inco-t-0.8642-nc-111
a211d875aae1,SPP1,ZNF619;CBFA2T2;ZNF792,3,0.10606,0.12845;0.12139;0.06833,False,c1,hc-inco-t-0.8642-nc-111
2db437a38add,SPP1,MTF1;DAZAP1,2,0.02643,0.03808;0.01478,False,c1,hc-inco-t-0.8642-nc-111
75c4155f8025,SPP1,TRMT1;ZNF431;METTL3;PDS5A;ZNF81,5,0.13365,0.18341;0.17051;0.13483;0.12155;0.05795,False,c1,hc-inco-t-0.8642-nc-111
0bcf767391e9,SPP1,DIDO1;ELF2;ZNF787;ZNF12,4,0.0918,0.13861;0.12182;0.07372;0.03305,False,c1,hc-inco-t-0.8642-nc-111
6fe601427586,SPP1,STAT1;MBD2,2,0.0565,0.23278;-0.11979,False,c1,hc-inco-t-0.8642-nc-111
a827a89475a4,SPP1,ZNF217;ZNF343;ZNF486,3,0.13376,0.21181;0.10376;0.08570,False,c1,hc-inco-t-0.8642-nc-111
f391b28134ed,SPP1,TRIM21;ZNF813;CEBPA,3,0.02857,0.10499;0.05265;-0.07194,False,c1,hc-inco-t-0.8642-nc-111
c5846a3e757c,SPP1,SP100;SIRT6;ELF1,3,0.00306,0.05168;-0.01015;-0.03234,False,c1,hc-inco-t-0.8642-nc-111
3818f9c41fd2,SPP1,ZNF500;ZBTB17,2,0.0925,0.21510;-0.03011,False,c1,hc-inco-t-0.8642-nc-111
bb0ac2289372,SPP1,ZBTB40;ZNF646;ZNF230;PAXIP1;YBX1;HIC1,6,0.1027,0.19200;0.13581;0.10115;0.06825;0.06443;0.05455,False,c1,hc-inco-t-0.8642-nc-111
d762a69f89b8,SPP1,RNF114;SOX17,2,0.0176,0.02704;0.00815,False,c1,hc-inco-t-0.8642-nc-111
953b97663b50,SPP1,GPBP1L1;ZIC4,2,0.18924,0.19917;0.17931,False,c1,hc-inco-t-0.8642-nc-111
87ac05fc8389,SPP1,HHEX;ZBTB41,2,0.1349,0.13490;0.13490,False,c1,hc-inco-t-0.8642-nc-111
1428f6146723,SPTBN1,FOXJ2;NF1;ZBTB17,3,0.1834,0.20254;0.18696;0.16069,False,c1,hc-inco-t-0.9424-nc-21
afd9084f3d6d,SPTBN1,ZNF445;HDX,2,0.14684,0.15633;0.13735,False,c1,hc-inco-t-0.9424-nc-21
183db8992665,SPTBN1,ZNF708;ZNF397;HIVEP1;ZNF765;FIZ1;ZNF236,6,0.06657,0.16535;0.13760;0.09484;0.07952;0.00418;-0.08209,False,c1,hc-inco-t-0.9424-nc-21
f44fc00d778e,SPTBN1,ZBTB4;SMARCC2;NFYA;NNT;ZNF846;MYEF2;ZFP91;KLF13;PEG3;BPTF;CTCF,11,0.20184,0.33070;0.31637;0.30686;0.29582;0.26710;0.19087;0.13633;0.12498;0.10719;0.08142;0.06258,False,c1,hc-inco-t-0.9424-nc-21
6ae8d1e0dc49,SPTBN1,RARB;MAFK;PROX1;ZNF407;OLIG2;NCOR1;ZKSCAN1;MEIS1;ZBTB47;TIGD7,10,0.11366,0.17602;0.16584;0.16080;0.15075;0.12413;0.09681;0.07276;0.07134;0.07119;0.04697,False,c1,hc-inco-t-0.9424-nc-21
9e6c83add488,SPTBN1,ZBTB14;ZNF146;DR1,3,0.00081,0.04646;-0.01960;-0.02444,False,c1,hc-inco-t-0.9424-nc-21
1cfabdfc29cb,SPTBN1,ZFP41;JRK,2,0.22882,0.24296;0.21468,True,c1,hc-inco-t-0.9424-nc-21
cc8559416469,SPTBN1,HMG20A;MAP4K2,2,0.03966,0.06588;0.01345,False,c1,hc-inco-t-0.9424-nc-21
c40199ea8249,SPTBN1,MAZ;ZNF496;MAFG,3,0.03927,0.09243;0.04185;-0.01646,False,c1,hc-inco-t-0.9424-nc-21
b11474cf6275,SPTBN1,LARP1;ZC3H7A,2,0.05306,0.08839;0.01772,False,c1,hc-inco-t-0.9424-nc-21
5825e97f7fdf,SPTBN1,ZNF280D;HCFC1;ZSCAN29,3,0.02167,0.07015;0.06794;-0.07308,False,c1,hc-inco-t-0.9424-nc-21
0d202ed326dd,SRP14,RBM22;ZNF530;HNRNPC,3,0.04543,0.14897;0.04624;-0.05891,False,c1,hc-inco-t-0.8997-nc-44
20801abf1d52,SRP14,THRA;TAF9,2,0.18716,0.32230;0.05201,False,c1,hc-inco-t-0.8997-nc-44
56ef1457e4a2,SRP14,YWHAE;PSMA6,2,0.26156,0.29347;0.22966,True,c1,hc-inco-t-0.8997-nc-44
b5aa2c97392a,SRP14,ZNF512;WRNIP1,2,0.02544,0.14151;-0.09064,False,c1,hc-inco-t-0.8997-nc-44
8ca6a2ea9b26,SRP14,STUB1;USP39,2,0.01456,0.01990;0.00922,False,c1,hc-inco-t-0.8997-nc-44
d3f66592b28e,SRP9,UQCRB;RBM8A,2,0.09596,0.11086;0.08106,False,c1,hc-inco-t-0.8994-nc-3
3519b02586bb,SRP9,NCBP2;HMGB1;DR1;CHURC1;XPA;RAB18;TSNAX;TSN;PRNP;YWHAE;GTF2A2;PTPMT1;SMAD2;ZNF569;MAGOH;HNRNPLL;AGGF1,17,0.25883,0.45183;0.44249;0.38618;0.36285;0.35853;0.35777;0.33075;0.29589;0.29468;0.23986;0.22999;0.13924;0.12833;0.12101;0.12074;0.09717;0.04287,True,c1,hc-inco-t-0.8994-nc-3
7c3b811de946,SST,ZNF444;POU3F4,2,0.15636,0.20267;0.11006,False,c1,hc-inco-t-0.8939-nc-41
5e9ced12d8cc,SST,ZFP82;NR2F6,2,0.21814,0.26187;0.17440,False,c1,hc-inco-t-0.8939-nc-41
b40040ec91ce,SST,TAF7;LDB1,2,0.11218,0.14066;0.08369,False,c1,hc-inco-t-0.8939-nc-41
784ad8878917,SST,ZNF233;ZNF835;GLI4;TCEAL6,4,0.05994,0.07750;0.07308;0.04799;0.04120,False,c1,hc-inco-t-0.8939-nc-41
3f959e635a3c,SST,HDAC8;ZNF174;ZNF891,3,0.08713,0.11883;0.08015;0.06240,False,c1,hc-inco-t-0.8939-nc-41
e33ef2158285,SST,DLX1;SRRM3,2,0.0056,0.03800;-0.02679,False,c1,hc-inco-t-0.8939-nc-41
bca4d2dc5080,SST,ARX;DLX2;RPP25;SP9;NR2F1;LHX6;ZNF74;DLX5;MEOX2;ZNF517;ZNF239;ZNF251;CELF6;ZNF580,14,0.24356,0.37449;0.34850;0.34501;0.30227;0.29201;0.28163;0.27665;0.27080;0.20763;0.19110;0.18497;0.14014;0.11338;0.08129,True,c1,hc-inco-t-0.8939-nc-41
f8a5bd2f8734,SST,KDM4A;ZBTB46;ZNF616,3,0.00213,0.03998;0.00789;-0.04147,False,c1,hc-inco-t-0.8939-nc-41
e271135b83dd,SST,RARB;ZNF774,2,0.09764,0.13345;0.06183,False,c1,hc-inco-t-0.8939-nc-41
24a2591057cf,SST,POU6F2;NR1I3;ZNF76,3,0.08878,0.10940;0.10927;0.04768,False,c1,hc-inco-t-0.8939-nc-41
447445cf2844,SST,ZSWIM1;ZNF154,2,0.02444,0.06770;-0.01883,False,c1,hc-inco-t-0.8939-nc-41
cb1f9e1efc61,SST,EEF1D;ZKSCAN2,2,0.06829,0.07283;0.06374,False,c1,hc-inco-t-0.8939-nc-41
2de35f78851e,SST,ZNF10;ZNF605,2,0.03557,0.04094;0.03020,False,c1,hc-inco-t-0.8939-nc-41
6c6cc30795fc,ST13,CTCF;ZNF569,2,0.0332,0.05914;0.00725,False,c1,hc-inco-t-0.8637-nc-13
b5adbb031775,ST13,ZFP90;RNF114,2,0.09522,0.10719;0.08326,False,c1,hc-inco-t-0.8637-nc-13
3f3578dbcc98,ST13,HNRNPLL;RAB14,2,0.04547,0.05799;0.03295,False,c1,hc-inco-t-0.8637-nc-13
45cb201c1faa,ST13,ZNF24;PARP1,2,0.0745,0.08208;0.06692,False,c1,hc-inco-t-0.8637-nc-13
829ad0a00fc3,ST13,HNRNPC;HMGB1;SMAD2;HNRNPH3;HNRNPA1;CANX;SMARCA1;CEBPZ,8,0.20396,0.31362;0.28369;0.28179;0.20511;0.19471;0.15537;0.14083;0.05653,True,c1,hc-inco-t-0.8637-nc-13
7f502a3c23df,ST13,TAF7;TRIM69,2,0.05485,0.15968;-0.04998,False,c1,hc-inco-t-0.8637-nc-13
f06164bd0e6b,ST13,ZNF512;USP39;FIP1L1,3,0.01336,0.05597;0.02966;-0.04555,False,c1,hc-inco-t-0.8637-nc-13
5233365c3231,ST13,RAB7A;TSN,2,0.03771,0.04127;0.03415,False,c1,hc-inco-t-0.8637-nc-13
75985020085e,STMN1,GTF3A;TCEAL6,2,0.10086,0.11596;0.08575,False,c1,hc-inco-t-0.8616-nc-12
dbcd83453a42,STMN1,GTF2F1;DPF1;TBPL1,3,0.07351,0.14307;0.09243;-0.01497,False,c1,hc-inco-t-0.8616-nc-12
5ea4c94661e0,STMN1,NMRAL1;ARNTL2;CELF4,3,0.02568,0.05279;0.02734;-0.00308,False,c1,hc-inco-t-0.8616-nc-12
0c05301384be,STMN1,GOT1;DUSP26;JAZF1;TAF9;TBR1;SPATS2;NME1;ZMAT2;ZNF622;YWHAZ;MRPL1;PQBP1;SNAPC5;ZCCHC17;RUFY3;SMAP2;RAN;TCEAL2;WDR83;CTBP1;SMUG1;SPAG7;MEF2C;ZNF48,24,0.13985,0.34424;0.29860;0.26125;0.21636;0.20386;0.19473;0.19192;0.17767;0.17107;0.16690;0.16208;0.16087;0.13781;0.13020;0.12857;0.09228;0.08973;0.08435;0.05718;0.05580;0.05414;0.01834;0.00132;-0.04279,True,c1,hc-inco-t-0.8616-nc-12
e6ff474d325c,STMN1,SOD1;RFC2;ECSIT;TERF2,4,0.03697,0.11503;0.03815;0.03655;-0.04184,False,c1,hc-inco-t-0.8616-nc-12
ad660df4ada4,STMN1,HLF;UBE2K,2,0.10508,0.16102;0.04913,False,c1,hc-inco-t-0.8616-nc-12
37ae7a8a1650,STMN1,VPS72;SNRPB2,2,0.07324,0.11028;0.03621,False,c1,hc-inco-t-0.8616-nc-12
8bb706401ddf,STMN2,GOT1;SNAPC5;TPI1;SOD1;TCEAL6;SPATS2;DUSP26;NME1;DPF1;HLF;ZMAT2;STAU2;MEF2C;SPAG7;SMAP2;UBE2V1;MYPOP;JAZF1;TCEAL2;MRPL1;ZNF25;PRDM12;ZCCHC17;CELF4,24,0.35836,0.58080;0.52958;0.51987;0.50755;0.50726;0.49861;0.48739;0.45111;0.43962;0.42549;0.41722;0.37121;0.34110;0.32629;0.31396;0.31242;0.29623;0.25615;0.22681;0.20678;0.18297;0.16719;0.15238;0.08264,True,c1,hc-inco-t-0.8978-nc-7
807760d1ee1f,STMN2,ZNF48;ADARB1,2,0.04937,0.07834;0.02040,False,c1,hc-inco-t-0.8978-nc-7
efbfa41128da,STMN2,AGMAT;TAF9,2,0.0938,0.12808;0.05953,False,c1,hc-inco-t-0.8978-nc-7
8e00366202ee,STMN3,SPAG7;ZBTB45;ZCCHC17,3,0.0776,0.11053;0.07702;0.04524,False,c1,hc-inco-t-0.9174-nc-20
6984892c505a,STMN3,MEIS3;MYPOP;SPATS2;CBX7;SMAP2;DUSP26;GOT1;CTBP1;NELFB,9,0.23278,0.36904;0.35011;0.32503;0.29511;0.25481;0.21722;0.16342;0.14014;-0.01983,True,c1,hc-inco-t-0.9174-nc-20
6e8ffd92ed23,STMN3,ZNF554;CXXC5,2,0.0082,0.06025;-0.04384,False,c1,hc-inco-t-0.9174-nc-20
a539edf93b86,SYN1,DUSP26;ZNF48;FOXK2,3,0.08631,0.12902;0.12133;0.00859,False,c1,hc-inco-t-0.8782-nc-30
1d65fc51bf4a,SYN1,SPATS2;ATOH7;SSBP3;SMAP2;GOT1;MEF2C;ADARB1;MEF2D;CELF5;MYPOP;TBPL1;CTBP1,12,0.22134,0.37442;0.34849;0.34117;0.32116;0.29767;0.24111;0.18186;0.17099;0.16912;0.07386;0.07304;0.06319,True,c1,hc-inco-t-0.8782-nc-30
421cfa7a51a3,SYN1,ZNF574;TCEAL2,2,0.04065,0.07066;0.01064,False,c1,hc-inco-t-0.8782-nc-30
9b3123a4d3c9,SYN1,MRPL1;BRF2,2,0.05918,0.09933;0.01903,False,c1,hc-inco-t-0.8782-nc-30
43824941a876,SYN1,ZNF831;CKMT1B,2,0.02468,0.03546;0.01390,False,c1,hc-inco-t-0.8782-nc-30
2fa1938c541f,SYN1,ZNF324;RAN,2,0.01194,0.16939;-0.14552,False,c1,hc-inco-t-0.8782-nc-30
ea3867c8cd95,SYP,PPP5C;BRF2;MEF2C,3,0.12436,0.24701;0.15548;-0.02941,False,c1,hc-inco-t-0.9223-nc-27
871fcd576b99,SYP,WRNIP1;UBE2K,2,0.11048,0.20021;0.02075,False,c1,hc-inco-t-0.9223-nc-27
d827d6340969,SYP,NOC2L;HLF,2,0.13916,0.15856;0.11975,False,c1,hc-inco-t-0.9223-nc-27
80a9eeda7aa6,SYP,ZNF653;FOXK2,2,0.03956,0.04851;0.03060,False,c1,hc-inco-t-0.9223-nc-27
25034f71328a,SYP,ZXDB;MYPOP,2,0.00106,0.03241;-0.03028,False,c1,hc-inco-t-0.9223-nc-27
d1b6fd3b9353,SYP,ADARB1;ATOH7;SPATS2;CELF5;ZNF324;GOT1;SMAP2;SRRM3;ZNF48;POLR3A,10,0.2565,0.42447;0.33906;0.32426;0.27948;0.27103;0.25076;0.20895;0.17715;0.16166;0.12820,True,c1,hc-inco-t-0.9223-nc-27
f87c3213c0ee,SYP,TBPL1;LARP1,2,0.05331,0.11163;-0.00500,False,c1,hc-inco-t-0.9223-nc-27
384770f8be59,SYT11,ZNF451;ZNF689;CDC5L,3,0.03384,0.13133;0.02818;-0.05798,False,c1,hc-inco-t-0.9-nc-39
15647d409cc7,SYT11,RBM22;THAP11,2,0.00457,0.05372;-0.04457,False,c1,hc-inco-t-0.9-nc-39
f6d3e4219797,SYT11,MYEF2;TERF1;ASH2L;RBM8A,4,0.0406,0.15133;0.03547;0.00694;-0.03132,False,c1,hc-inco-t-0.9-nc-39
b4ac5cfa324f,SYT11,ZNF45;GRHPR,2,0.07498,0.08110;0.06885,False,c1,hc-inco-t-0.9-nc-39
3f3416952fc8,SYT11,LARP1;MRPS25,2,0.08769,0.10566;0.06972,False,c1,hc-inco-t-0.9-nc-39
f80d9644fefc,SYT11,ZBTB49;ZNF71;ADNP,3,0.00394,0.07275;-0.00525;-0.05569,False,c1,hc-inco-t-0.9-nc-39
a5912b497cd4,SYT11,DHX36;SP2;APEX1;RAB14;ZNF174;GTF2H3;TBP;ZNF639;TFCP2;MIEF1;ZBTB8A;PIK3C3;ING3;MTHFD1,14,0.18978,0.27363;0.25808;0.23373;0.22877;0.22831;0.22337;0.19605;0.18587;0.17828;0.17396;0.16531;0.16398;0.10126;0.04634,True,c1,hc-inco-t-0.9-nc-39
1879cad10502,SYT11,SMUG1;FOXJ3;MBTPS2,3,0.13525,0.19276;0.12230;0.09070,False,c1,hc-inco-t-0.9-nc-39
e42f522ac388,SYT11,TOPORS;YWHAE;MAGEF1,3,0.12213,0.14637;0.13053;0.08950,False,c1,hc-inco-t-0.9-nc-39
08bec760e4f5,SYT11,HNRNPA0;PKM;ZNF875;ZNF574,4,0.03041,0.05711;0.05410;0.02183;-0.01139,False,c1,hc-inco-t-0.9-nc-39
480d6ee22327,SYT11,ILF2;ZKSCAN5,2,0.03414,0.03483;0.03346,False,c1,hc-inco-t-0.9-nc-39
9c8a741c6df7,TAGLN3,NME1;DUSP26;YWHAZ;GTF3A;GOT1;DPF1;ARNTL2;TCEAL2;THRB;SPAG7;TPI1;JAZF1,12,0.25462,0.44039;0.43774;0.38383;0.33008;0.31197;0.30808;0.24430;0.17117;0.15645;0.13825;0.08156;0.05163,True,c1,hc-inco-t-0.9263-nc-8
26cb77bf1622,TAGLN3,ZCCHC17;MAGEF1,2,0.12404,0.12724;0.12084,False,c1,hc-inco-t-0.9263-nc-8
d7e4461b7cca,TAGLN3,ZNF653;SNAPC5;ECSIT,3,0.00115,0.01692;-0.00070;-0.01276,False,c1,hc-inco-t-0.9263-nc-8
a861671eb2ed,TAGLN3,SOD1;MESP1,2,0.07725,0.09953;0.05498,False,c1,hc-inco-t-0.9263-nc-8
06d6596af76b,TECR,SND1;TPI1,2,0.00412,0.02400;-0.01577,False,c1,hc-inco-t-0.8885-nc-22
bce7b9502eaf,TECR,GPANK1;UBXN1,2,0.07014,0.14030;-0.00002,False,c1,hc-inco-t-0.8885-nc-22
b11a54b722cd,TECR,GRHPR;RBM42,2,0.06043,0.11405;0.00681,False,c1,hc-inco-t-0.8885-nc-22
872e1e17eda9,TECR,HMBOX1;RFXANK,2,0.0427,0.08540;0.00000,False,c1,hc-inco-t-0.8885-nc-22
49e266e0f3ec,TECR,ILF2;BAD,2,0.09546,0.12062;0.07031,False,c1,hc-inco-t-0.8885-nc-22
817bcf2580ba,TECR,ACAA1;CYB5R1;PKM;CSNK2B;TRIM28;ENO1,6,0.23966,0.35535;0.28862;0.23190;0.21109;0.17734;0.17368,True,c1,hc-inco-t-0.8885-nc-22
1a855a3b9a85,TLE5,STAU2;MEF2C,2,0.07063,0.14185;-0.00060,False,c1,hc-inco-t-0.9579-nc-13
3cf859b813cf,TLE5,TPI1;MAZ;CTBP1,3,0.0985,0.15956;0.09191;0.04404,False,c1,hc-inco-t-0.9579-nc-13
058140e5b759,TLE5,SSBP3;NELFB,2,0.00416,0.00710;0.00122,False,c1,hc-inco-t-0.9579-nc-13
725678f52679,TLE5,DEAF1;MYPOP;CELF4;MEIS3;DPF1;MTA3;AGAP2;TCEAL6;ZBTB45;EGR3;SREBF2;CBX7,12,0.25937,0.37801;0.37762;0.32424;0.31341;0.29030;0.28358;0.25386;0.24913;0.20501;0.16522;0.14345;0.12856,True,c1,hc-inco-t-0.9579-nc-13
7224a4415b49,TMA7,RPS10;GTF2A2;UQCRB;RPL35;SRP9;BAD;ZNF688;SOX3;MRPL2;C19orf25;RPL6;ETFB;SCAND1;YWHAE;DRAP1;NME1;STUB1;POLE4;ZNF32;NRL;WDR83;SOD1;USF2;RPS4X,24,0.27471,0.43540;0.42888;0.40177;0.38130;0.34535;0.33219;0.31846;0.31392;0.30970;0.30771;0.29668;0.29585;0.29259;0.28160;0.28119;0.27672;0.23757;0.18293;0.18010;0.17544;0.15624;0.12957;0.11877;0.11304,True,c1,hc-inco-t-0.8739-nc-7
3b218812974f,TMA7,CSNK2B;RFXANK;NCBP2,3,0.02084,0.02621;0.02377;0.01255,False,c1,hc-inco-t-0.8739-nc-7
100393b2b688,TMA7,MED30;ID2,2,0.09537,0.18068;0.01006,False,c1,hc-inco-t-0.8739-nc-7
dedd751b54d1,TMA7,PTPMT1;HMGB1;CDK2AP1,3,0.09053,0.13860;0.08510;0.04788,False,c1,hc-inco-t-0.8739-nc-7
8fe23e849a5b,TMBIM6,ZNF430;MSI2,2,0.1093,0.12183;0.09678,False,c1,hc-inco-t-0.9012-nc-4
549e7c9d441f,TMBIM6,FOXO1;PATZ1;PARP1;CANX;HNRNPUL1;NFE2L2;GTF2H3;ACAA1;ASCC1;ZNF438;TCF7L2;ATF7;IRF2;RBBP9;IVD;MTHFD1;ASAP3;ZNF45;MIOS,19,0.24737,0.43893;0.39687;0.38679;0.38155;0.34332;0.31497;0.29528;0.29413;0.28845;0.24955;0.23340;0.23329;0.20111;0.16225;0.15206;0.11759;0.09479;0.09382;0.02192,True,c1,hc-inco-t-0.9012-nc-4
3e531e0b66c3,TMEM59L,ATOH7;YWHAZ;CTBP1;SPATS2;CELF5;ZNF831;GOT1,7,0.14049,0.25621;0.22596;0.15699;0.13904;0.13874;0.04960;0.01689,False,c1,hc-inco-t-0.8761-nc-32
5d9cded8a957,TMEM59L,ZNF786;RBFOX2;NPDC1,3,0.07762,0.20403;0.10433;-0.07550,False,c1,hc-inco-t-0.8761-nc-32
f25dccd7ad61,TMEM59L,NEUROD2;MRPL1,2,0.02836,0.14485;-0.08812,False,c1,hc-inco-t-0.8761-nc-32
e150c3c3ed23,TMEM59L,NOC2L;SRRM3;DUSP26;MEF2D,4,0.19633,0.36366;0.29055;0.10885;0.02228,True,c1,hc-inco-t-0.8761-nc-32
dffee3a839d7,TMEM59L,ZNF574;DMAP1,2,0.08722,0.10971;0.06474,False,c1,hc-inco-t-0.8761-nc-32
f1e12b8f2914,TMSB10,GTF3A;NME1;TCEAL6,3,0.22421,0.29461;0.21030;0.16772,False,c1,hc-inco-t-0.8959-nc-21
116ec09f9e04,TMSB10,UBE2K;ZNF706,2,0.21904,0.24193;0.19615,False,c1,hc-inco-t-0.8959-nc-21
cb02e74d5b57,TMSB10,PQBP1;SPAG7;DUSP26;DPF1,4,0.28376,0.41283;0.32585;0.29718;0.09917,True,c1,hc-inco-t-0.8959-nc-21
bdc23ad6993b,TMSB10,ZMAT2;MYPOP,2,0.27938,0.28478;0.27397,False,c1,hc-inco-t-0.8959-nc-21
b2f80c68cd4d,TMSB10,WDR83;MTA3,2,0.11484,0.13053;0.09915,False,c1,hc-inco-t-0.8959-nc-21
f67b3b57ae79,TMSB4X,ZNF483;CPSF4,2,0.0447,0.09100;-0.00159,False,c1,hc-inco-t-0.903-nc-30
